site_code,latitude,longitude,species_name,year,count
TI-S1,-43.05907,147.33253,Caulerpa flexilis,1997,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,1998,NA
TI-S1,-43.05907,147.33253,Caulerpa flexilis,1999,0.65
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2000,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2001,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2002,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2003,NA
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2004,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2005,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2006,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2007,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2008,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2009,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2010,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2011,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2012,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2013,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2014,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2015,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2016,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2017,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2018,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2019,1.1
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2020,0
TI-S1,-43.05907,147.33253,Caulerpa flexilis,2021,0
TI-S1,-43.05907,147.33253,Sargassum verruculosum,1992,6.2
TI-S1,-43.05907,147.33253,Sargassum verruculosum,1993,1.45
TI-S1,-43.05907,147.33253,Sargassum verruculosum,1994,0
TI-S1,-43.05907,147.33253,Sargassum verruculosum,1995,1.4
TI-S1,-43.05907,147.33253,Sargassum verruculosum,1996,1.1
TI-S1,-43.05907,147.33253,Sargassum verruculosum,1997,1.65
TI-S1,-43.05907,147.33253,Sargassum verruculosum,1998,NA
TI-S1,-43.05907,147.33253,Sargassum verruculosum,1999,0.7
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2000,2.6
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2001,9.55
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2002,2.6
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2003,NA
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2004,6.5
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2005,1.4
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2006,2.1
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2007,1.2
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2008,1.4
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2009,0
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2010,3.9
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2011,0
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2012,0.7
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2013,0
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2014,2.8
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2015,4.6
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2016,0.5
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2017,3
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2018,1
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2019,0
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2020,4
TI-S1,-43.05907,147.33253,Sargassum verruculosum,2021,0
TI-S2,-43.0534,147.3421,Aracana aurita,1992,0.125
TI-S2,-43.0534,147.3421,Aracana aurita,1993,0
TI-S2,-43.0534,147.3421,Aracana aurita,1994,0
TI-S2,-43.0534,147.3421,Aracana aurita,1995,0.25
TI-S2,-43.0534,147.3421,Aracana aurita,1996,0.125
TI-S2,-43.0534,147.3421,Aracana aurita,1997,0.625
TI-S2,-43.0534,147.3421,Aracana aurita,1998,NA
TI-S2,-43.0534,147.3421,Aracana aurita,1999,1
TI-S2,-43.0534,147.3421,Aracana aurita,2000,0.25
TI-S2,-43.0534,147.3421,Aracana aurita,2001,0.125
TI-S2,-43.0534,147.3421,Aracana aurita,2002,0
TI-S2,-43.0534,147.3421,Aracana aurita,2003,NA
TI-S2,-43.0534,147.3421,Aracana aurita,2004,0.625
TI-S2,-43.0534,147.3421,Aracana aurita,2005,0.75
TI-S2,-43.0534,147.3421,Aracana aurita,2006,0.625
TI-S2,-43.0534,147.3421,Aracana aurita,2007,0.25
TI-S2,-43.0534,147.3421,Aracana aurita,2008,0.125
TI-S2,-43.0534,147.3421,Aracana aurita,2009,0.125
TI-S2,-43.0534,147.3421,Aracana aurita,2010,0.375
TI-S2,-43.0534,147.3421,Aracana aurita,2011,0.125
TI-S2,-43.0534,147.3421,Aracana aurita,2012,0
TI-S2,-43.0534,147.3421,Aracana aurita,2013,0.5
TI-S2,-43.0534,147.3421,Aracana aurita,2014,0
TI-S2,-43.0534,147.3421,Aracana aurita,2015,0.166666667
TI-S2,-43.0534,147.3421,Aracana aurita,2016,0.125
TI-S2,-43.0534,147.3421,Aracana aurita,2017,0
TI-S2,-43.0534,147.3421,Aracana aurita,2018,0
TI-S2,-43.0534,147.3421,Aracana aurita,2019,0
TI-S2,-43.0534,147.3421,Aracana aurita,2020,0
TI-S2,-43.0534,147.3421,Aracana aurita,2021,0.125
TI-S2,-43.0534,147.3421,Atypichthys strigatus,1992,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,1993,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,1994,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,1995,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,1996,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,1997,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,1998,NA
TI-S2,-43.0534,147.3421,Atypichthys strigatus,1999,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2000,0.25
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2001,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2002,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2003,NA
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2004,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2005,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2006,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2007,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2008,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2009,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2010,0.5
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2011,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2012,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2013,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2014,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2015,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2016,3.875
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2017,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2018,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2019,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2020,0
TI-S2,-43.0534,147.3421,Atypichthys strigatus,2021,0
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,1992,0.125
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,1993,0.0625
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,1994,0
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,1995,0
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,1996,0.25
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,1997,0.125
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,1998,NA
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,1999,0.3125
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2000,0.75
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2001,0.5
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2002,0.75
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2003,NA
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2004,0.25
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2005,0.625
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2006,0.125
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2007,0
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2008,0.625
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2009,0.75
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2010,0.5
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2011,0
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2012,0.625
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2013,0.5
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2014,0.125
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2015,0
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2016,0.125
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2017,0.125
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2018,0.5
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2019,0.75
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2020,0.5
TI-S2,-43.0534,147.3421,Cheilodactylus spectabilis,2021,1.125
TI-S2,-43.0534,147.3421,Neoodax balteatus,1992,0.3125
TI-S2,-43.0534,147.3421,Neoodax balteatus,1993,0.75
TI-S2,-43.0534,147.3421,Neoodax balteatus,1994,0.75
TI-S2,-43.0534,147.3421,Neoodax balteatus,1995,3.125
TI-S2,-43.0534,147.3421,Neoodax balteatus,1996,1.5
TI-S2,-43.0534,147.3421,Neoodax balteatus,1997,0.708333333
TI-S2,-43.0534,147.3421,Neoodax balteatus,1998,NA
TI-S2,-43.0534,147.3421,Neoodax balteatus,1999,0.75
TI-S2,-43.0534,147.3421,Neoodax balteatus,2000,0.5
TI-S2,-43.0534,147.3421,Neoodax balteatus,2001,0.6875
TI-S2,-43.0534,147.3421,Neoodax balteatus,2002,0.375
TI-S2,-43.0534,147.3421,Neoodax balteatus,2003,NA
TI-S2,-43.0534,147.3421,Neoodax balteatus,2004,1.875
TI-S2,-43.0534,147.3421,Neoodax balteatus,2005,2.625
TI-S2,-43.0534,147.3421,Neoodax balteatus,2006,1.125
TI-S2,-43.0534,147.3421,Neoodax balteatus,2007,0.375
TI-S2,-43.0534,147.3421,Neoodax balteatus,2008,3.5
TI-S2,-43.0534,147.3421,Neoodax balteatus,2009,0.25
TI-S2,-43.0534,147.3421,Neoodax balteatus,2010,0.75
TI-S2,-43.0534,147.3421,Neoodax balteatus,2011,2.75
TI-S2,-43.0534,147.3421,Neoodax balteatus,2012,0.5
TI-S2,-43.0534,147.3421,Neoodax balteatus,2013,1.25
TI-S2,-43.0534,147.3421,Neoodax balteatus,2014,0.375
TI-S2,-43.0534,147.3421,Neoodax balteatus,2015,0.75
TI-S2,-43.0534,147.3421,Neoodax balteatus,2016,1.875
TI-S2,-43.0534,147.3421,Neoodax balteatus,2017,0.25
TI-S2,-43.0534,147.3421,Neoodax balteatus,2018,0.125
TI-S2,-43.0534,147.3421,Neoodax balteatus,2019,2
TI-S2,-43.0534,147.3421,Neoodax balteatus,2020,0.125
TI-S2,-43.0534,147.3421,Neoodax balteatus,2021,0.125
TI-S2,-43.0534,147.3421,Scorpis lineolata,1992,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,1993,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,1994,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,1995,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,1996,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,1997,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,1998,NA
TI-S2,-43.0534,147.3421,Scorpis lineolata,1999,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2000,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2001,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2002,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2003,NA
TI-S2,-43.0534,147.3421,Scorpis lineolata,2004,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2005,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2006,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2007,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2008,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2009,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2010,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2011,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2012,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2013,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2014,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2015,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2016,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2017,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2018,1.5
TI-S2,-43.0534,147.3421,Scorpis lineolata,2019,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2020,0
TI-S2,-43.0534,147.3421,Scorpis lineolata,2021,0
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,1992,6.3125
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,1993,5.875
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,1994,6.625
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,1995,0.375
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,1996,3.25
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,1997,14.5
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,1998,NA
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,1999,1.9375
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2000,0.875
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2001,4.6875
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2002,2.125
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2003,NA
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2004,1.25
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2005,0.625
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2006,0.625
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2007,0.625
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2008,0.75
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2009,0
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2010,0.25
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2011,0
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2012,0.375
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2013,1.375
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2014,0.5
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2015,7.666666667
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2016,1
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2017,3
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2018,0
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2019,0.25
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2020,1.875
TI-S2,-43.0534,147.3421,Comanthus tasmaniae,2021,0.125
TI-S2,-43.0534,147.3421,Meridiastra gunnii,1992,0.1875
TI-S2,-43.0534,147.3421,Meridiastra gunnii,1993,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,1994,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,1995,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,1996,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,1997,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,1998,NA
TI-S2,-43.0534,147.3421,Meridiastra gunnii,1999,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2000,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2001,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2002,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2003,NA
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2004,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2005,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2006,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2007,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2008,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2009,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2010,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2011,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2012,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2013,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2014,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2015,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2016,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2017,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2018,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2019,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2020,0
TI-S2,-43.0534,147.3421,Meridiastra gunnii,2021,0
TI-S2,-43.0534,147.3421,Plagusia chabrus,1992,0.625
TI-S2,-43.0534,147.3421,Plagusia chabrus,1993,0.1875
TI-S2,-43.0534,147.3421,Plagusia chabrus,1994,0.25
TI-S2,-43.0534,147.3421,Plagusia chabrus,1995,0.25
TI-S2,-43.0534,147.3421,Plagusia chabrus,1996,0.5
TI-S2,-43.0534,147.3421,Plagusia chabrus,1997,0.25
TI-S2,-43.0534,147.3421,Plagusia chabrus,1998,NA
TI-S2,-43.0534,147.3421,Plagusia chabrus,1999,0.875
TI-S2,-43.0534,147.3421,Plagusia chabrus,2000,1
TI-S2,-43.0534,147.3421,Plagusia chabrus,2001,1.3125
TI-S2,-43.0534,147.3421,Plagusia chabrus,2002,0.75
TI-S2,-43.0534,147.3421,Plagusia chabrus,2003,NA
TI-S2,-43.0534,147.3421,Plagusia chabrus,2004,0.5
TI-S2,-43.0534,147.3421,Plagusia chabrus,2005,0.5
TI-S2,-43.0534,147.3421,Plagusia chabrus,2006,0.25
TI-S2,-43.0534,147.3421,Plagusia chabrus,2007,0.375
TI-S2,-43.0534,147.3421,Plagusia chabrus,2008,0.5
TI-S2,-43.0534,147.3421,Plagusia chabrus,2009,0.5
TI-S2,-43.0534,147.3421,Plagusia chabrus,2010,0.5
TI-S2,-43.0534,147.3421,Plagusia chabrus,2011,0.25
TI-S2,-43.0534,147.3421,Plagusia chabrus,2012,0.75
TI-S2,-43.0534,147.3421,Plagusia chabrus,2013,1.5
TI-S2,-43.0534,147.3421,Plagusia chabrus,2014,0.25
TI-S2,-43.0534,147.3421,Plagusia chabrus,2015,0.083333333
TI-S2,-43.0534,147.3421,Plagusia chabrus,2016,0
TI-S2,-43.0534,147.3421,Plagusia chabrus,2017,0.125
TI-S2,-43.0534,147.3421,Plagusia chabrus,2018,0.125
TI-S2,-43.0534,147.3421,Plagusia chabrus,2019,0.625
TI-S2,-43.0534,147.3421,Plagusia chabrus,2020,0.25
TI-S2,-43.0534,147.3421,Plagusia chabrus,2021,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,1992,0.0625
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,1993,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,1994,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,1995,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,1996,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,1997,0.083333333
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,1998,NA
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,1999,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2000,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2001,0.1875
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2002,0.125
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2003,NA
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2004,0.375
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2005,0.125
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2006,0.25
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2007,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2008,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2009,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2010,0.125
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2011,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2012,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2013,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2014,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2015,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2016,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2017,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2018,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2019,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2020,0
TI-S2,-43.0534,147.3421,Strigopagurus strigimanus,2021,0
TI-S2,-43.0534,147.3421,Turbo undulatus,1992,0
TI-S2,-43.0534,147.3421,Turbo undulatus,1993,0
TI-S2,-43.0534,147.3421,Turbo undulatus,1994,0
TI-S2,-43.0534,147.3421,Turbo undulatus,1995,0
TI-S2,-43.0534,147.3421,Turbo undulatus,1996,0
TI-S2,-43.0534,147.3421,Turbo undulatus,1997,0
TI-S2,-43.0534,147.3421,Turbo undulatus,1998,NA
TI-S2,-43.0534,147.3421,Turbo undulatus,1999,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2000,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2001,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2002,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2003,NA
TI-S2,-43.0534,147.3421,Turbo undulatus,2004,0.125
TI-S2,-43.0534,147.3421,Turbo undulatus,2005,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2006,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2007,0.75
TI-S2,-43.0534,147.3421,Turbo undulatus,2008,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2009,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2010,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2011,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2012,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2013,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2014,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2015,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2016,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2017,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2018,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2019,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2020,0
TI-S2,-43.0534,147.3421,Turbo undulatus,2021,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,1992,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,1993,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,1994,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,1995,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,1996,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,1997,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,1998,NA
TI-S2,-43.0534,147.3421,Caulerpa flexilis,1999,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2000,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2001,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2002,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2003,NA
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2004,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2005,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2006,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2007,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2008,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2009,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2010,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2011,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2012,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2013,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2014,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2015,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2016,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2017,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2018,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2019,3
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2020,0
TI-S2,-43.0534,147.3421,Caulerpa flexilis,2021,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,1992,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,1993,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,1994,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,1995,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,1996,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,1997,0.8
TI-S2,-43.0534,147.3421,Plocamium patagiatum,1998,NA
TI-S2,-43.0534,147.3421,Plocamium patagiatum,1999,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2000,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2001,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2002,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2003,NA
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2004,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2005,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2006,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2007,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2008,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2009,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2010,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2011,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2012,0.8
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2013,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2014,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2015,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2016,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2017,0
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2018,1.2
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2019,0.6
TI-S2,-43.0534,147.3421,Plocamium patagiatum,2020,0.4
